"Name","Line","source","section","section_order"
"Person in Blue","I heard terrorists bombed a Midgar reactor...There sure have been a lot of dangerous accidents recently. I hate it, just hate it.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Man","Me? I used to work in a coal mine down south called Mythril MineBut, right around then, monsters started appearing.After that, business went to pot and now I spend the days here drinking.Urrrp! ...hic... I'm stinking drunk!!","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Bartender","It seems there was this group called AVALANCHE runnin' around, but I guess they finally got wiped out by SOLDIER.Shinra is trying to eliminate anyone, who stands up to them.It don't matter if we like it or not. Shinra's taken over, and we gotta live with it!","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cook","Stay out of the kitchen.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Item Shopkeeper","This is the Item Store.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Materia Shopkeeper","This is the Materia Store.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Weapons Shopkeeper","This is the Weapons Store.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","Barret and the others are waiting for us at the inn.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Innkeeper","Mr...... Cloud? Your party is waiting for you on the 2nd floor.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Aeris","Cloud, you're late!","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Barret","Yo man, you're late!","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","Sorry to keep you waiting.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Aeris","Guess everyone's here now.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Barret","So let's hear your story......You know, the one about Sephiroth and the crisis facing the planet.Let's hear it all.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","......I used to want to be like Sephiroth, so I joined SOLDIER.After working with Sephiroth on several missions, we became friends.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Barret","You call that a friend?","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","Yeah, well......He's older than me, and he hardly ever talked about himself.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Tifa",".........","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","So I guess you'd call him a war buddy...... We trusted each other. Until one day......","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Aeris","...one day?","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","After the war it was SOLDIER's duty to put down any resistance against the Shinra.......that was 5 years ago.I was 16......","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","Sephiroth's strength is unreal. He is far stronger in reality than any story you might have heard about him.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Aeris","So... Where do you come in?","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","Me? I was mesmerized by the way Sephiroth fought.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Tifa",".........","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","......and then we reached Nibelheim.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Barret","You wait a minute!!Isn't that, um...?The name of Sephiroth's mother...I remember Jenova. That's that damn headless spook livin' in the Shinra building.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","That's right.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Tifa","Barret, would you please let us hear what Cloud has to say? You can ask questions later.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Barret","Tifa, I was only......","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Tifa","Okay Cloud, continue.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Aeris","It's a reunion of childhood pals!","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","......I was really surprised with Tifa.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud"," (narrating)...The town was quiet.Everyone must be staying in their houses, afraid to come out because of the monsters.No, maybe they're afraid of us...","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Barret","Now you're pissin' me off!! This don't matter, so get on with it!","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","This Mansion......No, I'll come here later.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","Up ahead is... Mt. Nibel.I'll tell you about the time I went into the mountains.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","This is...... my house. It has nothing to do with that incident five years ago.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Barret","Yo wait, I wanna hear.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Aeris","Me too! It's been a long time, right?","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Barret","Tell us more!You saw your family, right?","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","- Don't want to talk about it- All right......","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud"," (narrating)......Let's stop this......","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","Hey...I can't... remember much else. There's... nothing more to talk about.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Aeris","That's all right, Cloud.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Tifa","Cloud...?Did you go into my house?","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","- Yeah...- No...","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Tifa","Cloud...?Did you go into my room?","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","- Yeah......- No...","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Tifa","Did you play my piano?","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","- No, I didn't- Yeah, I jammed on it- Just a little","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Tifa","Did you read it? My letter?","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","- I'd never do that!- Yeah...","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Tifa","Cloud!!!","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","- It's true- Just kidding. Don't get mad...","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Tifa"," (she says the same thing regardless)...CloudWe're talking about something really important here.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud"," (narrating)A Mako Reactor was built in Mt. Nibel.The cold air of the mountains of Nibel. It was no different...","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud"," (narrating)Am I...... human?I didn't quite understand what Sephiroth was saying at that time.I was even more surprised by the fact that Shinra was producing monsters.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Barret","Damn, Shinra! The more I hear, the more I hate 'em!","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Tifa","......who would have ever thought the Mako Reactor held a secret like that.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Red XIII","That would seem to explain the increase in the number of monsters recently.I think we should listen carefully to Cloud. Don't you think so Barret?","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Barret","(Why you talkin' to me!?)","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","- Save game and take a rest- Keep talking","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Barret","......I get it.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Aeris","Tifa... You were waiting outside then?","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Tifa","......Yes.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","We returned to Nibelheim. Sephiroth confined himself at the inn. He didn't even try to talk to me.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Tifa","Then all of a sudden he just disappeared, right?","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","We found him inside the biggest building in Nibelheim.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Tifa","The villagers used to call it Shinra mansion.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","Long ago, people from Shinra used to live in that mansion...","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud"," (narrating)Sephiroth didn't come out of the Shinra Mansion...He continued to read as if he were possessed by something, and not once, did the light in the basement go out......","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","......and that's the end of my story.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Barret","Wait a damn minute! Ain't there more?","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","......I don't remember.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Aeris","What happened to Sephiroth?","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","In terms of skill, I couldn't have killed him.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Tifa","Official records state Sephiroth is dead. I read it in the newspaper.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Aeris","Shinra, Inc. owns the paper, so you can't rely on that information.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","......I want to know the truth. I want to know what happened then.I challenged Sephiroth and lived. Why didn't he kill me?","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Tifa","......I'm alive, too.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Aeris","Seems like a lot of this doesn't make sense. What about Jenova? It was in the Shinra building, right?","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","Shinra shipped it from Nibelheim to Midgar.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Aeris","Did someone else carry it out after that? It was missing from the Shinra building.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Tifa","Sephiroth......?","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Barret","Damn! Don't none of this make sense!I'm going, going, going, gone!And I'm leavin' the thinkin' to you!Yo, Cloud! Let's get a move on!","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","- Wait a sec- Right","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","Oh brother......","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Tifa",".........Cloud...?How bad was I when Sephiroth cut me?","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Cloud","I thought you were a goner. ......I was really sad.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Tifa",".........","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Aeris","I...The Ancients...... Cetra...... Jenova...... Sephiroth and myself......","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Tifa","Let's go. Barret's waiting.","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
"Red XIII","What a fascinating story......","https://www.yinza.com/Fandom/Script/09.html","Kalm - Cloud's Story",9
